agencykey|employeeskey|commercialkey|customerskey|productcategorykey|productkey|orderdatekey|requireddatekey|shippeddatekey|statuskey|ordernumber|orderlinenumber|quantityordered|priceeach|amount|numberofitems
1679091C5A880FAF6FB5E6087EB1B2DC|52947E0ADE57A09E4A1386D08F17B656|52947E0ADE57A09E4A1386D08F17B656|1E1C44CB4990CCB2484492E18C336B36|BDD4286459900F7788990A266EAF5E28|4B3D6192A238B02988E454B8736E917C|2020-11-11|2020-11-17|2020-11-13|A149E85A44AEEC9140E92733D9ED694E|10179|9|39|80.00|3120.00|1
A87FF679A2F3E71D9181A67B7542122C|E48E13207341B6BFFB7FB1622282247B|E48E13207341B6BFFB7FB1622282247B|9179BC80B72EC71C58C84D3E91595A05|ADD43E19C8A3933DB4E494C5ADA4387C|7A4600A83A83687C44145881EEF32B83|2020-11-25|2020-12-02|2020-11-26|747CF5C8587184B9E489FF897D97C20D|10194|7|39|61.41|2394.99|1
A87FF679A2F3E71D9181A67B7542122C|9701A1C165DD9420816BFEC5EDD6C2B1|9701A1C165DD9420816BFEC5EDD6C2B1|88964F97BE967BC16B4B2866114A748C|9029FF9E9C7721FA20D4E54A8E7CE473|F521AEE89A056B12A49EE0AA11CC6C5C|2020-10-17|2020-10-25|2020-10-20|747CF5C8587184B9E489FF897D97C20D|10161|9|23|125.40|2884.20|1
ECCBC87E4B5CE2FE28308FD9F2A7BAF3|4671AEAF49C792689533B00664A5C3EF|4671AEAF49C792689533B00664A5C3EF|4205B58A4A9C7917A59B29AF98032660|9029FF9E9C7721FA20D4E54A8E7CE473|EEF71432420F54895CECA58C86FE9594|2021-11-17|2021-11-23|2021-11-23|747CF5C8587184B9E489FF897D97C20D|10331|13|27|37.00|999.00|1
C4CA4238A0B923820DCC509A6F75849B|0F2C9A93EEA6F38FABB3ACB1C31488C6|0F2C9A93EEA6F38FABB3ACB1C31488C6|9B37AB68970F6CB03AC22CC6645BE51E|9029FF9E9C7721FA20D4E54A8E7CE473|E389D09B427E6E264BF913B36B0E82E0|2020-05-21|2020-05-29|2020-05-25|747CF5C8587184B9E489FF897D97C20D|10124|13|43|101.73|4374.39|1
E4DA3B7FBBCE2345D7772B0674A318D5|4462BF0DDBE0D0DA40E1E828EBEBEB11|4462BF0DDBE0D0DA40E1E828EBEBEB11|63E132C5A1E81D194072303F61711F20|D39B79B3341F1B50B921D2C8F9CB9198|0049EFFB32D77DFCEF6AAEE8856C9A32|2020-11-15|2020-11-24|2020-11-16|747CF5C8587184B9E489FF897D97C20D|10187|4|31|61.22|1897.82|1
ECCBC87E4B5CE2FE28308FD9F2A7BAF3|4671AEAF49C792689533B00664A5C3EF|4671AEAF49C792689533B00664A5C3EF|4205B58A4A9C7917A59B29AF98032660|F9ECED7271ACE37EAE7270210B2BAC2A|92C7EF9AB9547C8198D1903AA46EB6F0|2021-11-17|2021-11-23|2021-11-23|747CF5C8587184B9E489FF897D97C20D|10331|3|28|33.39|934.92|1
A87FF679A2F3E71D9181A67B7542122C|E48E13207341B6BFFB7FB1622282247B|E48E13207341B6BFFB7FB1622282247B|74CAE178CC03AA04BDCE47AD711E12EE|9029FF9E9C7721FA20D4E54A8E7CE473|F869D1827169A5B68989AEE6F949CF98|2021-12-15|2021-12-23|2021-12-18|747CF5C8587184B9E489FF897D97C20D|10359|8|42|180.79|7593.18|1
1679091C5A880FAF6FB5E6087EB1B2DC|52947E0ADE57A09E4A1386D08F17B656|52947E0ADE57A09E4A1386D08F17B656|49961DF6D0D0B5C5922A29FFD4AA240B|9029FF9E9C7721FA20D4E54A8E7CE473|E389D09B427E6E264BF913B36B0E82E0|2021-09-01|2021-09-11|2021-09-05|747CF5C8587184B9E489FF897D97C20D|10288|12|41|101.73|4170.93|1
A87FF679A2F3E71D9181A67B7542122C|9701A1C165DD9420816BFEC5EDD6C2B1|9701A1C165DD9420816BFEC5EDD6C2B1|9A75EA63C296EFCBC6A621EA49ED03A2|D39B79B3341F1B50B921D2C8F9CB9198|0C037BC6A2A493C71C3947DA6AC80708|2020-02-11|2020-02-21|2020-02-12|747CF5C8587184B9E489FF897D97C20D|10105|1|50|75.47|3773.50|1
8F14E45FCEEA167A5A36DEDD4BEA2543|5CBDFD0DFA22A3FCA7266376887F549B|5CBDFD0DFA22A3FCA7266376887F549B|1CDCC7107B3BA69B81FFB18AD3B32670|D39B79B3341F1B50B921D2C8F9CB9198|C556B53B549C45E7570C16208B6DD79D|2021-12-03|2021-12-11|2021-12-07|747CF5C8587184B9E489FF897D97C20D|10351|2|20|104.81|2096.20|1
8F14E45FCEEA167A5A36DEDD4BEA2543|5CBDFD0DFA22A3FCA7266376887F549B|5CBDFD0DFA22A3FCA7266376887F549B|0A2BBEF62F0881959D3E0CE84CB52130|4D091C3139A28C131B75656586631457|C738CC041E22083A42DA80B239ACD5D9|2020-10-06|2020-10-13|2020-10-07|747CF5C8587184B9E489FF897D97C20D|10155|11|44|83.44|3671.36|1
1679091C5A880FAF6FB5E6087EB1B2DC|52947E0ADE57A09E4A1386D08F17B656|52947E0ADE57A09E4A1386D08F17B656|CC9A4BD8C6121BD42AEAA0ED86415990|D39B79B3341F1B50B921D2C8F9CB9198|3D2C5AE32896AAF659C13BE05F08D76F|2021-07-12|2021-07-18|2021-07-14|747CF5C8587184B9E489FF897D97C20D|10268|5|40|36.29|1451.60|1
8F14E45FCEEA167A5A36DEDD4BEA2543|49B8B4F95F02E055801DA3B4F58E28B7|49B8B4F95F02E055801DA3B4F58E28B7|5BBFC82FD806AD51478ED0E004011423|ADD43E19C8A3933DB4E494C5ADA4387C|2BC5C3992E3FCA5A34EE849A4085B17B|2020-01-29|2020-02-07|2020-02-02|747CF5C8587184B9E489FF897D97C20D|10103|2|22|58.34|1283.48|1
C81E728D9D4C2F636F067F89CC14862C|C44E503833B64E9F27197A484F4257C0|C44E503833B64E9F27197A484F4257C0|A5B46C8357DA904180ABBDDE9FF9BCF9|9029FF9E9C7721FA20D4E54A8E7CE473|A357389F9FAD58972043FAC432533E72|2020-11-13|2020-11-22|2020-11-15|747CF5C8587184B9E489FF897D97C20D|10183|1|28|127.06|3557.68|1
A87FF679A2F3E71D9181A67B7542122C|B9F94C77652C9A76FC8A442748CD54BD|B9F94C77652C9A76FC8A442748CD54BD|FFF0E117BCBC7D4E2DF50050D462E3FB|BDD4286459900F7788990A266EAF5E28|A845CCBEBD5942073BE1131784111AF6|2021-11-24|2021-12-01|2021-11-25|747CF5C8587184B9E489FF897D97C20D|10340|5|30|73.99|2219.70|1
A87FF679A2F3E71D9181A67B7542122C|D1EE59E20AD01CEDC15F5118A7626099|D1EE59E20AD01CEDC15F5118A7626099|DFF5732DC173B6D9231B2889F88F09DF|9029FF9E9C7721FA20D4E54A8E7CE473|E389D09B427E6E264BF913B36B0E82E0|2021-04-13|2021-04-20|2021-04-19|747CF5C8587184B9E489FF897D97C20D|10241|9|27|107.08|2891.16|1
ECCBC87E4B5CE2FE28308FD9F2A7BAF3|4671AEAF49C792689533B00664A5C3EF|4671AEAF49C792689533B00664A5C3EF|2A9A34567E142413194DFEB7E1CC5583|9029FF9E9C7721FA20D4E54A8E7CE473|F277FACA6EC3EAC9B56C4E821BEEA5E6|2021-11-15|2021-11-24|2021-11-16|747CF5C8587184B9E489FF897D97C20D|10329|15|39|102.49|3997.11|1
8F14E45FCEEA167A5A36DEDD4BEA2543|49B8B4F95F02E055801DA3B4F58E28B7|49B8B4F95F02E055801DA3B4F58E28B7|5BBFC82FD806AD51478ED0E004011423|9029FF9E9C7721FA20D4E54A8E7CE473|784CD0AC784A7F6F500CFC2081655CBA|2020-01-29|2020-02-07|2020-02-02|747CF5C8587184B9E489FF897D97C20D|10103|11|26|214.30|5571.80|1
C4CA4238A0B923820DCC509A6F75849B|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|6DF2CF4562641567D6FFF1B3E53E2343|ADD43E19C8A3933DB4E494C5ADA4387C|7A4600A83A83687C44145881EEF32B83|2022-02-17|2022-02-23|2022-02-18|747CF5C8587184B9E489FF897D97C20D|10382|8|48|57.53|2761.44|1
1679091C5A880FAF6FB5E6087EB1B2DC|7A6A74CBE87BC60030A4BD041DD47B78|7A6A74CBE87BC60030A4BD041DD47B78|743C0C21889500E13A6B97FC680E637A|D39B79B3341F1B50B921D2C8F9CB9198|2B0AF8220E6D84FF5FB34C580A1F6D38|2021-11-29|2021-12-07|2021-11-30|747CF5C8587184B9E489FF897D97C20D|10347|6|21|136.69|2870.49|1
C4CA4238A0B923820DCC509A6F75849B|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|2C7706EAAF79FC2997819A20D2D61615|9029FF9E9C7721FA20D4E54A8E7CE473|F6FF19DF566D3115CBBC327770651CF1|2022-02-23|2022-03-06|2022-02-27|747CF5C8587184B9E489FF897D97C20D|10384|4|34|129.20|4392.80|1
A87FF679A2F3E71D9181A67B7542122C|9701A1C165DD9420816BFEC5EDD6C2B1|9701A1C165DD9420816BFEC5EDD6C2B1|2B50A529E93C13304F3C4C870D9EDD59|D39B79B3341F1B50B921D2C8F9CB9198|A549191C1FEEFB897B95B8AE83E68E4B|2021-07-21|2021-07-28|2021-07-22|747CF5C8587184B9E489FF897D97C20D|10273|6|27|84.08|2270.16|1
C4CA4238A0B923820DCC509A6F75849B|0F2C9A93EEA6F38FABB3ACB1C31488C6|0F2C9A93EEA6F38FABB3ACB1C31488C6|F815E7DB140CC5AABEEA372D926D641D|D39B79B3341F1B50B921D2C8F9CB9198|0C037BC6A2A493C71C3947DA6AC80708|2021-01-09|2021-01-15|2021-01-12|747CF5C8587184B9E489FF897D97C20D|10209|7|22|79.67|1752.74|1
1679091C5A880FAF6FB5E6087EB1B2DC|52947E0ADE57A09E4A1386D08F17B656|52947E0ADE57A09E4A1386D08F17B656|1E1C44CB4990CCB2484492E18C336B36|D39B79B3341F1B50B921D2C8F9CB9198|54E5335EFF5F2D42EE1529223DFC5F1B|2020-07-07|2020-07-16|2020-07-13|747CF5C8587184B9E489FF897D97C20D|10138|3|38|114.42|4347.96|1
A87FF679A2F3E71D9181A67B7542122C|D1EE59E20AD01CEDC15F5118A7626099|D1EE59E20AD01CEDC15F5118A7626099|6F4D69D9E2F053B895796FF3D140BD77|BDD4286459900F7788990A266EAF5E28|A845CCBEBD5942073BE1131784111AF6|2021-07-23|2021-08-02|2021-07-29|747CF5C8587184B9E489FF897D97C20D|10275|14|32|85.86|2747.52|1
C81E728D9D4C2F636F067F89CC14862C|C44E503833B64E9F27197A484F4257C0|C44E503833B64E9F27197A484F4257C0|75536B8F7357546215402210AF2A3DC2|9029FF9E9C7721FA20D4E54A8E7CE473|F277FACA6EC3EAC9B56C4E821BEEA5E6|2020-09-05|2020-09-12|2020-09-09|747CF5C8587184B9E489FF897D97C20D|10147|4|33|97.89|3230.37|1
C81E728D9D4C2F636F067F89CC14862C|3948EAD63A9F2944218DE038D8934305|3948EAD63A9F2944218DE038D8934305|7BD61A8FBD0964332F58862E2F17C4F6|F9ECED7271ACE37EAE7270210B2BAC2A|6B66D741BC3AF27AAABF67FD285BEDCF|2021-11-02|2021-11-09|2021-11-07|747CF5C8587184B9E489FF897D97C20D|10318|4|45|102.29|4603.05|1
A87FF679A2F3E71D9181A67B7542122C|D1EE59E20AD01CEDC15F5118A7626099|D1EE59E20AD01CEDC15F5118A7626099|CD8F7B1F0F39C689E498428DC1BD2A99|9029FF9E9C7721FA20D4E54A8E7CE473|FBA241707189AEC14DB392306F6991F7|2021-05-05|2021-05-13|2021-05-06|747CF5C8587184B9E489FF897D97C20D|10246|2|44|46.24|2034.56|1
C81E728D9D4C2F636F067F89CC14862C|C44E503833B64E9F27197A484F4257C0|C44E503833B64E9F27197A484F4257C0|765C7FC8D8C6850C49DAEA4D9F69CF4A|9029FF9E9C7721FA20D4E54A8E7CE473|F869D1827169A5B68989AEE6F949CF98|2020-11-14|2020-11-21|2020-11-20|747CF5C8587184B9E489FF897D97C20D|10185|13|21|195.33|4101.93|1
E4DA3B7FBBCE2345D7772B0674A318D5|4462BF0DDBE0D0DA40E1E828EBEBEB11|4462BF0DDBE0D0DA40E1E828EBEBEB11|394786D791C4C4C8B0E1B0AB164502E5|D39B79B3341F1B50B921D2C8F9CB9198|80840A21045AB320EA5C5D7DF040670E|2020-09-19|2020-09-27|2020-09-21|747CF5C8587184B9E489FF897D97C20D|10150|9|47|93.21|4380.87|1
A87FF679A2F3E71D9181A67B7542122C|E48E13207341B6BFFB7FB1622282247B|E48E13207341B6BFFB7FB1622282247B|0D8DD7C18CA0C617265BD4E5E0FFC821|F9ECED7271ACE37EAE7270210B2BAC2A|6CB8D43D5FB436DA658DF8A2825426EC|2021-01-15|2021-01-25|2021-01-18|747CF5C8587184B9E489FF897D97C20D|10211|8|46|60.30|2773.80|1
8F14E45FCEEA167A5A36DEDD4BEA2543|5CBDFD0DFA22A3FCA7266376887F549B|5CBDFD0DFA22A3FCA7266376887F549B|0A2BBEF62F0881959D3E0CE84CB52130|BDD4286459900F7788990A266EAF5E28|4B3D6192A238B02988E454B8736E917C|2020-10-06|2020-10-13|2020-10-07|747CF5C8587184B9E489FF897D97C20D|10155|1|43|76.80|3302.40|1
A87FF679A2F3E71D9181A67B7542122C|9701A1C165DD9420816BFEC5EDD6C2B1|9701A1C165DD9420816BFEC5EDD6C2B1|A33F7737006802CDD4F0EA53DC507842|D39B79B3341F1B50B921D2C8F9CB9198|FE5B006C08EAD5CA0BF6025F74B0C7BF|2021-08-17|2021-08-27|2021-08-19|747CF5C8587184B9E489FF897D97C20D|10280|5|43|54.34|2336.62|1
C81E728D9D4C2F636F067F89CC14862C|C44E503833B64E9F27197A484F4257C0|C44E503833B64E9F27197A484F4257C0|765C7FC8D8C6850C49DAEA4D9F69CF4A|9029FF9E9C7721FA20D4E54A8E7CE473|F6FF19DF566D3115CBBC327770651CF1|2020-08-10|2020-08-18|2020-08-12|747CF5C8587184B9E489FF897D97C20D|10143|15|49|133.28|6530.72|1
C81E728D9D4C2F636F067F89CC14862C|C44E503833B64E9F27197A484F4257C0|C44E503833B64E9F27197A484F4257C0|5B7CEE7566BFB4366D174345A2D3A725|ADD43E19C8A3933DB4E494C5ADA4387C|5E6B3F0C61B86063E75BA4D9635C13F8|2020-12-09|2020-12-17|2020-12-11|747CF5C8587184B9E489FF897D97C20D|10207|10|43|109.23|4696.89|1
1679091C5A880FAF6FB5E6087EB1B2DC|7A6A74CBE87BC60030A4BD041DD47B78|7A6A74CBE87BC60030A4BD041DD47B78|743C0C21889500E13A6B97FC680E637A|D39B79B3341F1B50B921D2C8F9CB9198|FE5B006C08EAD5CA0BF6025F74B0C7BF|2021-11-29|2021-12-07|2021-11-30|747CF5C8587184B9E489FF897D97C20D|10347|10|34|60.59|2060.06|1
C4CA4238A0B923820DCC509A6F75849B|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|6DF2CF4562641567D6FFF1B3E53E2343|9029FF9E9C7721FA20D4E54A8E7CE473|D0F181B5A2C953BC765033121C781277|2022-03-04|2022-03-11|2022-03-07|747CF5C8587184B9E489FF897D97C20D|10390|10|30|66.29|1988.70|1
1679091C5A880FAF6FB5E6087EB1B2DC|7A6A74CBE87BC60030A4BD041DD47B78|7A6A74CBE87BC60030A4BD041DD47B78|4A664586A659CAF9B5E18A79CB3476B2|9029FF9E9C7721FA20D4E54A8E7CE473|784CD0AC784A7F6F500CFC2081655CBA|2021-07-19|2021-07-27|2021-07-24|747CF5C8587184B9E489FF897D97C20D|10270|9|21|171.44|3600.24|1
A87FF679A2F3E71D9181A67B7542122C|D1EE59E20AD01CEDC15F5118A7626099|D1EE59E20AD01CEDC15F5118A7626099|CD8F7B1F0F39C689E498428DC1BD2A99|D39B79B3341F1B50B921D2C8F9CB9198|90796E71B563456DA22733A07E9C3D96|2021-12-02|2021-12-08|2021-12-05|747CF5C8587184B9E489FF897D97C20D|10350|1|44|135.22|5949.68|1
ECCBC87E4B5CE2FE28308FD9F2A7BAF3|C0A271BC0ECB776A094786474322CB82|C0A271BC0ECB776A094786474322CB82|3A0FA423901CEBAB14FB36861CCCB2E8|F9ECED7271ACE37EAE7270210B2BAC2A|7014371FF4FA7D85EA6DC50CFB009934|2021-11-03|2021-11-11|2021-11-06|747CF5C8587184B9E489FF897D97C20D|10319|6|45|79.73|3587.85|1
A87FF679A2F3E71D9181A67B7542122C|D1EE59E20AD01CEDC15F5118A7626099|D1EE59E20AD01CEDC15F5118A7626099|70A2405E4C31E7E1C12DC9A7CAA43BF6|D39B79B3341F1B50B921D2C8F9CB9198|C2C033FDE15D3AA59787DFC5E42D203A|2021-10-11|2021-10-20|2021-10-17|747CF5C8587184B9E489FF897D97C20D|10304|16|23|29.21|671.83|1
A87FF679A2F3E71D9181A67B7542122C|D1EE59E20AD01CEDC15F5118A7626099|D1EE59E20AD01CEDC15F5118A7626099|CD8F7B1F0F39C689E498428DC1BD2A99|9029FF9E9C7721FA20D4E54A8E7CE473|F277FACA6EC3EAC9B56C4E821BEEA5E6|2020-12-02|2020-12-11|2020-12-07|747CF5C8587184B9E489FF897D97C20D|10203|5|47|115.16|5412.52|1
1679091C5A880FAF6FB5E6087EB1B2DC|7A6A74CBE87BC60030A4BD041DD47B78|7A6A74CBE87BC60030A4BD041DD47B78|743C0C21889500E13A6B97FC680E637A|D39B79B3341F1B50B921D2C8F9CB9198|1C33F1AFC6B43CC763173E46037E0A86|2021-11-29|2021-12-07|2021-11-30|747CF5C8587184B9E489FF897D97C20D|10347|7|21|46.36|973.56|1
A87FF679A2F3E71D9181A67B7542122C|D1EE59E20AD01CEDC15F5118A7626099|D1EE59E20AD01CEDC15F5118A7626099|053F30A5F57ABE101688ABCDB34F95AB|F9ECED7271ACE37EAE7270210B2BAC2A|0C885B204721265A300692FDF1CA3B52|2020-11-11|2020-11-19|2020-11-14|747CF5C8587184B9E489FF897D97C20D|10180|9|29|76.56|2220.24|1
1679091C5A880FAF6FB5E6087EB1B2DC|52947E0ADE57A09E4A1386D08F17B656|52947E0ADE57A09E4A1386D08F17B656|CC9A4BD8C6121BD42AEAA0ED86415990|F9ECED7271ACE37EAE7270210B2BAC2A|E7BBB519B2DB2A7CC7DFCCCF921D6999|2022-05-16|2022-05-24|2022-05-20|747CF5C8587184B9E489FF897D97C20D|10418|9|50|100.01|5000.50|1
1679091C5A880FAF6FB5E6087EB1B2DC|52947E0ADE57A09E4A1386D08F17B656|52947E0ADE57A09E4A1386D08F17B656|CC9A4BD8C6121BD42AEAA0ED86415990|4D091C3139A28C131B75656586631457|E7E6E3C88E1ED2B40C5F62DA97D2C033|2021-03-30|2021-04-05|2021-04-02|747CF5C8587184B9E489FF897D97C20D|10234|5|29|83.28|2415.12|1
ECCBC87E4B5CE2FE28308FD9F2A7BAF3|4671AEAF49C792689533B00664A5C3EF|4671AEAF49C792689533B00664A5C3EF|9C36FD4E5F5F66DFDD483D0A1277EF1C|4D091C3139A28C131B75656586631457|10174F4383E1B1CE3BDB15281D4DEF8C|2021-08-20|2021-08-30|2021-08-23|747CF5C8587184B9E489FF897D97C20D|10283|9|45|62.00|2790.00|1
E4DA3B7FBBCE2345D7772B0674A318D5|4462BF0DDBE0D0DA40E1E828EBEBEB11|4462BF0DDBE0D0DA40E1E828EBEBEB11|F603DB4D2C04F97E7BDFC9B960AE710C|F9ECED7271ACE37EAE7270210B2BAC2A|C918923D3F247BF9499560B84105A21B|2021-11-23|2021-11-30|2021-11-30|747CF5C8587184B9E489FF897D97C20D|10339|3|39|178.17|6948.63|1
ECCBC87E4B5CE2FE28308FD9F2A7BAF3|4671AEAF49C792689533B00664A5C3EF|4671AEAF49C792689533B00664A5C3EF|2A9A34567E142413194DFEB7E1CC5583|9029FF9E9C7721FA20D4E54A8E7CE473|716B7030B907803AC26042FCC0FB727C|2021-09-08|2021-09-18|2021-09-11|747CF5C8587184B9E489FF897D97C20D|10292|12|21|147.33|3093.93|1
C81E728D9D4C2F636F067F89CC14862C|C44E503833B64E9F27197A484F4257C0|C44E503833B64E9F27197A484F4257C0|75536B8F7357546215402210AF2A3DC2|BDD4286459900F7788990A266EAF5E28|F538A00BE0DE5109AD437AAEF67BF59F|2021-07-21|2021-07-29|2021-07-22|747CF5C8587184B9E489FF897D97C20D|10274|4|32|49.66|1589.12|1
C4CA4238A0B923820DCC509A6F75849B|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|2908904D81FC4A09B684DFF7E0EF15D9|D39B79B3341F1B50B921D2C8F9CB9198|C2C033FDE15D3AA59787DFC5E42D203A|2020-09-12|2020-09-18|2020-09-17|747CF5C8587184B9E489FF897D97C20D|10149|7|36|31.20|1123.20|1
1679091C5A880FAF6FB5E6087EB1B2DC|7A6A74CBE87BC60030A4BD041DD47B78|7A6A74CBE87BC60030A4BD041DD47B78|743C0C21889500E13A6B97FC680E637A|BDD4286459900F7788990A266EAF5E28|56CF3260A8F121D559A31E32368839A5|2020-04-29|2020-05-08|2020-05-01|747CF5C8587184B9E489FF897D97C20D|10120|10|39|93.01|3627.39|1
C4CA4238A0B923820DCC509A6F75849B|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|6DF2CF4562641567D6FFF1B3E53E2343|F9ECED7271ACE37EAE7270210B2BAC2A|2C0482DF63C4A95A6FD47A23AC56257F|2020-07-02|2020-07-12|2020-07-03|747CF5C8587184B9E489FF897D97C20D|10135|16|29|67.18|1948.22|1
A87FF679A2F3E71D9181A67B7542122C|9701A1C165DD9420816BFEC5EDD6C2B1|9701A1C165DD9420816BFEC5EDD6C2B1|242C3F0A0FD26A1A4660F16A42D8066B|F9ECED7271ACE37EAE7270210B2BAC2A|7014371FF4FA7D85EA6DC50CFB009934|2021-11-24|2021-12-01|2021-11-29|747CF5C8587184B9E489FF897D97C20D|10341|3|38|78.11|2968.18|1
C81E728D9D4C2F636F067F89CC14862C|3948EAD63A9F2944218DE038D8934305|3948EAD63A9F2944218DE038D8934305|7BD61A8FBD0964332F58862E2F17C4F6|9029FF9E9C7721FA20D4E54A8E7CE473|57FD2E5AA5F46BDA56AEB8CE6E94150F|2021-07-20|2021-07-26|2021-07-22|747CF5C8587184B9E489FF897D97C20D|10272|1|39|148.80|5803.20|1
A87FF679A2F3E71D9181A67B7542122C|E48E13207341B6BFFB7FB1622282247B|E48E13207341B6BFFB7FB1622282247B|9179BC80B72EC71C58C84D3E91595A05|9029FF9E9C7721FA20D4E54A8E7CE473|784CD0AC784A7F6F500CFC2081655CBA|2020-11-25|2020-12-02|2020-11-26|747CF5C8587184B9E489FF897D97C20D|10194|11|42|203.59|8550.78|1
C4CA4238A0B923820DCC509A6F75849B|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|6DF2CF4562641567D6FFF1B3E53E2343|9029FF9E9C7721FA20D4E54A8E7CE473|8B7807BE133F14DE6287D39B618DE8F0|2020-07-02|2020-07-12|2020-07-03|747CF5C8587184B9E489FF897D97C20D|10135|3|48|66.99|3215.52|1
ECCBC87E4B5CE2FE28308FD9F2A7BAF3|C0A271BC0ECB776A094786474322CB82|C0A271BC0ECB776A094786474322CB82|D43D2CAD1F5A4FDFACBFA690917E5211|9029FF9E9C7721FA20D4E54A8E7CE473|EDCF00119308E468D8206B29C2A3B5C4|2020-12-02|2020-12-10|2020-12-04|747CF5C8587184B9E489FF897D97C20D|10204|9|40|84.75|3390.00|1
A87FF679A2F3E71D9181A67B7542122C|9701A1C165DD9420816BFEC5EDD6C2B1|9701A1C165DD9420816BFEC5EDD6C2B1|21A05869956041F83304A22D2E03C14C|9029FF9E9C7721FA20D4E54A8E7CE473|758F9AF5A1A80AA6555B2DBF3B08554C|2020-11-06|2020-11-15|2020-11-12|747CF5C8587184B9E489FF897D97C20D|10176|7|29|101.72|2949.88|1
C4CA4238A0B923820DCC509A6F75849B|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|2F1A7CF649C616E2C873505D9A532A44|BDD4286459900F7788990A266EAF5E28|557B08D4959EEF938FE6D380356667B2|2022-04-01|2022-04-11|2022-04-04|747CF5C8587184B9E489FF897D97C20D|10400|1|34|129.31|4396.54|1
A87FF679A2F3E71D9181A67B7542122C|D1EE59E20AD01CEDC15F5118A7626099|D1EE59E20AD01CEDC15F5118A7626099|CD8F7B1F0F39C689E498428DC1BD2A99|9029FF9E9C7721FA20D4E54A8E7CE473|EA69410B635E1092D0A6330E7893BA4C|2022-02-16|2022-02-24|2022-02-18|747CF5C8587184B9E489FF897D97C20D|10380|2|24|66.99|1607.76|1
A87FF679A2F3E71D9181A67B7542122C|D1EE59E20AD01CEDC15F5118A7626099|D1EE59E20AD01CEDC15F5118A7626099|70A2405E4C31E7E1C12DC9A7CAA43BF6|D39B79B3341F1B50B921D2C8F9CB9198|1C33F1AFC6B43CC763173E46037E0A86|2021-10-11|2021-10-20|2021-10-17|747CF5C8587184B9E489FF897D97C20D|10304|12|37|46.90|1735.30|1
8F14E45FCEEA167A5A36DEDD4BEA2543|5CBDFD0DFA22A3FCA7266376887F549B|5CBDFD0DFA22A3FCA7266376887F549B|2BAEE22BAF7F619D535A09422F26E389|D39B79B3341F1B50B921D2C8F9CB9198|90796E71B563456DA22733A07E9C3D96|2021-10-14|2021-10-21|2021-10-17|747CF5C8587184B9E489FF897D97C20D|10306|9|32|114.74|3671.68|1
ECCBC87E4B5CE2FE28308FD9F2A7BAF3|C0A271BC0ECB776A094786474322CB82|C0A271BC0ECB776A094786474322CB82|B64F4E13766C782DD9D443427B377761|D39B79B3341F1B50B921D2C8F9CB9198|4AE41B58006AC2420C7997D2D7B5E4CD|2020-10-20|2020-10-27|2020-10-24|747CF5C8587184B9E489FF897D97C20D|10163|5|42|96.42|4049.64|1
ECCBC87E4B5CE2FE28308FD9F2A7BAF3|4671AEAF49C792689533B00664A5C3EF|4671AEAF49C792689533B00664A5C3EF|4E1CBC46D375501AF8DDCC3AE3BAE7A2|9029FF9E9C7721FA20D4E54A8E7CE473|5AE776CDF510B9E839397CA137C4B0F0|2020-11-05|2020-11-14|2020-11-11|747CF5C8587184B9E489FF897D97C20D|10172|8|48|139.87|6713.76|1
E4DA3B7FBBCE2345D7772B0674A318D5|4462BF0DDBE0D0DA40E1E828EBEBEB11|4462BF0DDBE0D0DA40E1E828EBEBEB11|AEDD14C611EDAF81BD0488706C2DD4BB|9029FF9E9C7721FA20D4E54A8E7CE473|CAF697F59E806D177552ACEA24DC912D|2020-03-03|2020-03-12|2020-03-08|747CF5C8587184B9E489FF897D97C20D|10108|6|33|165.38|5457.54|1
A87FF679A2F3E71D9181A67B7542122C|9701A1C165DD9420816BFEC5EDD6C2B1|9701A1C165DD9420816BFEC5EDD6C2B1|242C3F0A0FD26A1A4660F16A42D8066B|9029FF9E9C7721FA20D4E54A8E7CE473|F277FACA6EC3EAC9B56C4E821BEEA5E6|2022-05-17|2022-05-28|2022-05-19|747CF5C8587184B9E489FF897D97C20D|10419|10|32|99.04|3169.28|1
C4CA4238A0B923820DCC509A6F75849B|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|A3FB4FBF9A6F9CF09166AA9C20CBC1AD|6DF2CF4562641567D6FFF1B3E53E2343|9029FF9E9C7721FA20D4E54A8E7CE473|758F9AF5A1A80AA6555B2DBF3B08554C|2022-01-23|2022-02-03|2022-01-25|747CF5C8587184B9E489FF897D97C20D|10371|9|28|95.81|2682.68|1
